feature_set,question_id,chunk_id,label,positive_prob,trigger_score
hidden_only,4,0,1,0.9993413090705872,0.0006586909294128418
hidden_only,4,1,1,0.9969533681869507,0.0030466318130493164
hidden_only,4,2,1,0.9857963919639587,0.01420360803604126
hidden_only,4,3,1,0.999591052532196,0.0004089474678039551
hidden_only,4,4,1,0.9815793037414551,0.018420696258544922
hidden_only,4,5,1,0.9982627034187317,0.0017372965812683105
hidden_only,4,6,1,0.9998468160629272,0.0001531839370727539
hidden_only,4,7,1,0.9848863482475281,0.015113651752471924
hidden_only,4,8,1,0.9929798245429993,0.007020175457000732
hidden_only,4,9,1,0.9952735304832458,0.00472646951675415
hidden_only,4,10,1,0.9955508708953857,0.004449129104614258
hidden_only,4,11,1,0.9464952945709229,0.05350470542907715
hidden_only,4,12,1,0.9983579516410828,0.0016420483589172363
hidden_only,4,13,1,0.9997698664665222,0.0002301335334777832
hidden_only,4,14,1,0.9646949172019958,0.03530508279800415
hidden_only,4,15,1,0.9981756210327148,0.0018243789672851562
hidden_only,4,16,1,0.9975178241729736,0.002482175827026367
hidden_only,4,17,1,0.9965842962265015,0.003415703773498535
hidden_only,6,0,1,0.9981904625892639,0.001809537410736084
hidden_only,6,1,1,0.9998555183410645,0.00014448165893554688
hidden_only,6,2,1,0.9986522793769836,0.0013477206230163574
hidden_only,6,3,1,0.9939686059951782,0.006031394004821777
hidden_only,6,4,1,0.9985184073448181,0.0014815926551818848
hidden_only,6,5,1,0.9974961876869202,0.002503812313079834
hidden_only,6,6,1,0.9836127758026123,0.016387224197387695
hidden_only,6,7,1,0.9983310103416443,0.0016689896583557129
hidden_only,6,8,1,0.9829742908477783,0.01702570915222168
hidden_only,6,9,1,0.9965908527374268,0.003409147262573242
hidden_only,6,10,1,0.8973233699798584,0.1026766300201416
hidden_only,6,11,1,0.9833521246910095,0.01664787530899048
hidden_only,6,12,1,0.9968959093093872,0.003104090690612793
hidden_only,6,13,1,0.999100923538208,0.0008990764617919922
hidden_only,6,14,1,0.9916583895683289,0.008341610431671143
hidden_only,6,15,1,0.9968186616897583,0.0031813383102416992
hidden_only,6,16,1,0.9915707111358643,0.008429288864135742
hidden_only,13,0,1,0.9992372989654541,0.0007627010345458984
hidden_only,13,1,1,0.9998477697372437,0.00015223026275634766
hidden_only,13,2,1,0.9993228912353516,0.0006771087646484375
hidden_only,13,3,1,0.9933051466941833,0.00669485330581665
hidden_only,13,4,1,0.9796501398086548,0.020349860191345215
hidden_only,13,5,1,0.9988933205604553,0.0011066794395446777
hidden_only,13,6,1,0.997484564781189,0.002515435218811035
hidden_only,13,7,0,0.7117964625358582,0.28820353746414185
hidden_only,13,8,0,0.9415545463562012,0.05844545364379883
hidden_only,13,9,0,0.9972203969955444,0.0027796030044555664
hidden_only,13,10,0,0.9920628666877747,0.007937133312225342
hidden_only,13,11,0,0.9840431809425354,0.0159568190574646
hidden_only,13,12,0,0.9995625615119934,0.0004374384880065918
hidden_only,13,13,0,0.9978335499763489,0.002166450023651123
hidden_only,13,14,1,0.9556055068969727,0.044394493103027344
hidden_only,13,15,0,0.9478224515914917,0.0521775484085083
hidden_only,13,16,0,0.9747085571289062,0.02529144287109375
hidden_only,13,17,0,0.5580061078071594,0.4419938921928406
hidden_only,13,18,1,0.9804922342300415,0.019507765769958496
hidden_only,20,0,1,0.9988138675689697,0.0011861324310302734
hidden_only,20,1,1,0.9996601343154907,0.00033986568450927734
hidden_only,20,2,1,0.9967764019966125,0.003223598003387451
hidden_only,20,3,1,0.9952032566070557,0.004796743392944336
hidden_only,20,4,1,0.9888656735420227,0.011134326457977295
hidden_only,20,5,1,0.9969320297241211,0.0030679702758789062
hidden_only,20,6,1,0.9991531372070312,0.00084686279296875
hidden_only,20,7,1,0.9971287846565247,0.002871215343475342
hidden_only,20,8,1,0.998700737953186,0.0012992620468139648
hidden_only,20,9,1,0.9894818067550659,0.010518193244934082
hidden_only,20,10,1,0.9943686127662659,0.005631387233734131
hidden_only,20,11,1,0.9959074258804321,0.004092574119567871
hidden_only,20,12,1,0.999305248260498,0.0006947517395019531
hidden_only,20,13,1,0.9995859265327454,0.00041407346725463867
